Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date,Deviation,Deviation Category,Priority
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,65930.0,2024-08-01,-65930.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,66218.0,2023-01-01,-66218.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,66571.0,2023-10-01,-66571.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,66586.0,2025-06-01,-66586.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,66599.0,2022-09-01,-66599.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,66677.0,2025-06-01,-66677.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,67170.0,2023-02-01,-67170.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,67209.0,2025-08-01,-67209.0,High,1
BU1,Category 8,Category 8A,403952,Item UJL,Channel_X,0.0,67245.0,2023-03-01,-67245.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,67388.0,2022-10-01,-67388.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,67403.0,2024-07-01,-67403.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,67478.0,2023-07-01,-67478.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,67562.0,2023-11-01,-67562.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,67692.0,2024-05-01,-67692.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,67892.0,2022-02-01,-67892.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,68053.0,2023-12-01,-68053.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,68070.0,2025-07-01,-68070.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,68119.0,2022-11-01,-68119.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,68125.0,2023-10-01,-68125.0,High,1
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,0.0,68690.0,2022-03-01,-68690.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,68875.0,2024-02-01,-68875.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,69161.0,2025-06-01,-69161.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,69754.0,2023-07-01,-69754.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,70445.0,2022-04-01,-70445.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,70474.0,2022-04-01,-70474.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,70536.0,2022-08-01,-70536.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,70564.0,2024-04-01,-70564.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,70638.0,2024-04-01,-70638.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,70964.0,2022-05-01,-70964.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,71022.0,2023-06-01,-71022.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,71571.0,2022-04-01,-71571.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,71906.0,2025-09-01,-71906.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,72189.0,2022-05-01,-72189.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,72488.0,2023-06-01,-72488.0,High,1
BU1,Category 3,Category 3F,569561,Item SCX,Channel_X,0.0,72511.0,2023-02-01,-72511.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,72538.0,2025-08-01,-72538.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,72566.0,2024-06-01,-72566.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,72580.0,2024-11-01,-72580.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,72811.0,2022-11-01,-72811.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,72829.0,2024-09-01,-72829.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,72972.0,2022-08-01,-72972.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,73377.0,2024-09-01,-73377.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,73500.0,2022-02-01,-73500.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,73840.0,2022-07-01,-73840.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,74209.0,2022-02-01,-74209.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,74325.0,2025-06-01,-74325.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,74336.0,2022-11-01,-74336.0,High,1
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,0.0,74485.0,2023-10-01,-74485.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,74616.0,2024-02-01,-74616.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,74745.0,2023-01-01,-74745.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,74751.0,2024-08-01,-74751.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,75028.0,2023-09-01,-75028.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,75045.0,2022-01-01,-75045.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,75137.0,2022-03-01,-75137.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,75152.0,2022-01-01,-75152.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,75262.0,2022-04-01,-75262.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,75375.0,2024-05-01,-75375.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,75405.0,2023-09-01,-75405.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,75720.0,2024-03-01,-75720.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,75722.0,2024-06-01,-75722.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,75753.0,2024-11-01,-75753.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,75953.0,2022-12-01,-75953.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,76090.0,2023-01-01,-76090.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,76643.0,2025-09-01,-76643.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,76680.0,2023-06-01,-76680.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,76686.0,2024-06-01,-76686.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,76808.0,2024-05-01,-76808.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,76825.0,2024-01-01,-76825.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,77049.0,2024-03-01,-77049.0,High,1
BU1,Category 3,Category 3F,569561,Item SCX,Channel_X,0.0,77239.0,2023-03-01,-77239.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,77248.0,2024-02-01,-77248.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,77449.0,2022-11-01,-77449.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,77495.0,2022-12-01,-77495.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,77682.0,2022-04-01,-77682.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,77818.0,2023-12-01,-77818.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,78008.0,2023-08-01,-78008.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,78096.0,2022-12-01,-78096.0,High,1
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,0.0,78256.0,2023-09-01,-78256.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,78318.0,2024-07-01,-78318.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,78683.0,2022-01-01,-78683.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,78770.0,2022-02-01,-78770.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,79124.0,2022-10-01,-79124.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,79472.0,2023-02-01,-79472.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,80182.0,2022-02-01,-80182.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,80217.0,2023-04-01,-80217.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,80282.0,2024-09-01,-80282.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,80343.0,2023-05-01,-80343.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,80470.0,2022-12-01,-80470.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,80528.0,2024-07-01,-80528.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,81123.0,2022-03-01,-81123.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,81172.0,2022-08-01,-81172.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,81205.0,2022-07-01,-81205.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,81210.0,2024-08-01,-81210.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,81333.0,2025-10-01,-81333.0,High,1
BU1,Category 3,Category 3F,569561,Item SCX,Channel_X,0.0,81675.0,2023-11-01,-81675.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,81735.0,2022-10-01,-81735.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,82486.0,2024-03-01,-82486.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,82609.0,2025-10-01,-82609.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,82642.0,2025-06-01,-82642.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,83112.0,2023-02-01,-83112.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,83207.0,2024-12-01,-83207.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,83347.0,2023-10-01,-83347.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,83402.0,2023-12-01,-83402.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,83517.0,2022-09-01,-83517.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,83730.0,2023-11-01,-83730.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,83741.0,2022-08-01,-83741.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,83949.0,2022-02-01,-83949.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84018.0,2025-09-01,-84018.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84079.0,2022-05-01,-84079.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,84110.0,2025-08-01,-84110.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,84282.0,2022-09-01,-84282.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84293.0,2023-12-01,-84293.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,84683.0,2024-01-01,-84683.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84749.0,2023-03-01,-84749.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,84784.0,2022-06-01,-84784.0,High,1
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,0.0,84819.0,2022-02-01,-84819.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84889.0,2024-06-01,-84889.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,84973.0,2022-03-01,-84973.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,85508.0,2023-01-01,-85508.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,0.0,85717.0,2024-02-01,-85717.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,85726.0,2024-11-01,-85726.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,86407.0,2025-10-01,-86407.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,86421.0,2024-09-01,-86421.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,86617.0,2022-12-01,-86617.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,86878.0,2024-12-01,-86878.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,86988.0,2022-06-01,-86988.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,87293.0,2023-03-01,-87293.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,87391.0,2024-11-01,-87391.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,87993.0,2023-01-01,-87993.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,88838.0,2024-06-01,-88838.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,88981.0,2024-05-01,-88981.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,89182.0,2022-07-01,-89182.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,89463.0,2022-05-01,-89463.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,90388.0,2025-07-01,-90388.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,90421.0,2024-08-01,-90421.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,90455.0,2023-06-01,-90455.0,High,1
BU1,Category 3,Category 3A,239555,Item JAJ,Channel_X,0.0,90534.0,2022-06-01,-90534.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,90597.0,2022-10-01,-90597.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,91507.0,2023-12-01,-91507.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,91610.0,2022-03-01,-91610.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,91736.0,2022-07-01,-91736.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,91844.0,2023-12-01,-91844.0,High,1
BU1,Category 1,Category 1K,875950,Item KFN,Channel_X,0.0,92001.0,2024-01-01,-92001.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,92110.0,2024-12-01,-92110.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,92228.0,2023-02-01,-92228.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,92860.0,2023-06-01,-92860.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,92948.0,2022-01-01,-92948.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,92980.0,2023-03-01,-92980.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,93071.0,2022-03-01,-93071.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,93103.0,2025-07-01,-93103.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,93240.0,2025-07-01,-93240.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,93784.0,2023-11-01,-93784.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,93834.0,2023-10-01,-93834.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,93844.0,2025-07-01,-93844.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,93942.0,2024-02-01,-93942.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,94319.0,2022-11-01,-94319.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,94579.0,2024-03-01,-94579.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,94824.0,2025-06-01,-94824.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,95029.0,2022-10-01,-95029.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,95104.0,2022-08-01,-95104.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,95153.0,2024-08-01,-95153.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,95177.0,2022-07-01,-95177.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,95259.0,2022-09-01,-95259.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,95871.0,2023-07-01,-95871.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,95927.0,2023-03-01,-95927.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,96024.0,2023-08-01,-96024.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,96103.0,2022-11-01,-96103.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,96330.0,2022-01-01,-96330.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,96517.0,2023-08-01,-96517.0,High,1
BU1,Category 8,Category 8A,503861,Item YEY,Channel_X,0.0,96610.0,2022-06-01,-96610.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,97256.0,2023-08-01,-97256.0,High,1
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,0.0,97260.0,2023-03-01,-97260.0,High,1
BU1,Category 1,Category 1I,872839,Item GMM,Channel_X,0.0,97290.0,2022-11-01,-97290.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,97661.0,2024-07-01,-97661.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,97918.0,2023-06-01,-97918.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,98008.0,2024-01-01,-98008.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,98012.0,2022-12-01,-98012.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,98138.0,2023-09-01,-98138.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,98797.0,2025-07-01,-98797.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,98837.0,2024-07-01,-98837.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,99761.0,2023-04-01,-99761.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,99846.0,2023-11-01,-99846.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,99943.0,2024-05-01,-99943.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,100437.0,2024-08-01,-100437.0,High,1
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,0.0,100813.0,2023-08-01,-100813.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,101377.0,2022-05-01,-101377.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,101520.0,2022-06-01,-101520.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,101581.0,2025-09-01,-101581.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,102174.0,2022-10-01,-102174.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,102305.0,2022-12-01,-102305.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,103186.0,2024-02-01,-103186.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,104210.0,2023-05-01,-104210.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,104472.0,2023-08-01,-104472.0,High,1
BU1,Category 3,Category 3A,891066,Item AWN,Channel_X,0.0,104637.0,2023-04-01,-104637.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,104969.0,2024-03-01,-104969.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,105010.0,2025-09-01,-105010.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,105158.0,2022-06-01,-105158.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,106150.0,2024-01-01,-106150.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,106366.0,2025-08-01,-106366.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,106428.0,2022-02-01,-106428.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,106575.0,2022-08-01,-106575.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,107082.0,2023-09-01,-107082.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,108392.0,2024-04-01,-108392.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,108787.0,2022-01-01,-108787.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,108871.0,2025-06-01,-108871.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,108999.0,2023-02-01,-108999.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,109120.0,2023-11-01,-109120.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,109262.0,2024-09-01,-109262.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,109496.0,2023-07-01,-109496.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,110508.0,2024-07-01,-110508.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,110664.0,2022-10-01,-110664.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,110703.0,2023-11-01,-110703.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,111222.0,2024-10-01,-111222.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,111515.0,2022-08-01,-111515.0,High,1
BU1,Category 2,Category 2D,840243,Item JMC,Channel_X,0.0,111559.0,2023-09-01,-111559.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,111818.0,2024-04-01,-111818.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,112527.0,2022-01-01,-112527.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,112531.0,2023-04-01,-112531.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,112658.0,2023-07-01,-112658.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,113110.0,2023-07-01,-113110.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,113217.0,2024-09-01,-113217.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,113281.0,2023-10-01,-113281.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,113513.0,2024-04-01,-113513.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,113939.0,2022-06-01,-113939.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,114509.0,2024-10-01,-114509.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,114852.0,2022-09-01,-114852.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,116013.0,2022-12-01,-116013.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,116501.0,2022-06-01,-116501.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,116757.0,2022-04-01,-116757.0,High,1
BU1,Category 3,Category 3A,542294,Item RZV,Channel_X,0.0,116896.0,2024-05-01,-116896.0,High,1
BU1,Category 1,Category 1M,537523,Item NOY,Channel_X,0.0,117302.0,2023-07-01,-117302.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,117678.0,2023-09-01,-117678.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,118305.0,2023-05-01,-118305.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,118733.0,2023-02-01,-118733.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,119093.0,2024-05-01,-119093.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,119224.0,2024-04-01,-119224.0,High,1
BU1,Category 2,Category 2D,231959,Item MHJ,Channel_X,0.0,119497.0,2023-05-01,-119497.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,119989.0,2022-08-01,-119989.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,120364.0,2022-05-01,-120364.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,121954.0,2023-12-01,-121954.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,123766.0,2023-10-01,-123766.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,124124.0,2022-08-01,-124124.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,124203.0,2023-10-01,-124203.0,High,1
BU1,Category 5,Category 5A,656296,Item TKD,Channel_X,0.0,124234.0,2022-09-01,-124234.0,High,1
BU1,Category 4,Category 4A,311241,Item GMA,Channel_X,0.0,124292.0,2022-07-01,-124292.0,High,1
BU1,Category 1,Category 1I,822517,Item BQM,Channel_X,0.0,124532.0,2022-08-01,-124532.0,High,1
BU1,Category 7,Category 7A,103652,Item EOS,Channel_X,0.0,124600.0,2022-09-01,-124600.0,High,1
BU1,Category 2,Category 2D,515864,Item VSE,Channel_X,0.0,124687.0,2022-09-01,-124687.0,High,1
