Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Month,Year,Stat Forecast,Actual Amount
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2028," 21,003 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Dec,2025," 20,923 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Mar,2025," 20,724 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2028," 20,505 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,May,2026," 20,276 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2028," 20,106 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2027," 19,953 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2027," 19,620 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2027," 19,221 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2028," 19,075 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2026," 18,784 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2026," 18,721 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2026," 18,320 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2027," 17,969 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,May,2027," 17,412 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Feb,2027," 17,045 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2026," 16,839 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Nov,2027," 16,512 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jan,2027," 16,443 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2028," 16,238 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Feb,2026," 16,111 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Apr,2027," 15,768 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,May,2025," 15,645 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Nov,2026," 15,564 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jan,2026," 15,541 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2027," 15,353 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Feb,2025," 15,293 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Nov,2025," 14,972 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Apr,2026," 14,814 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jan,2025," 14,780 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2026," 14,449 ", -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Apr,2025," 13,965 ", -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2026," 1,043 ", -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2027, 676 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2025, 676 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2027, 608 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2028, 608 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2026, 608 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2027, 581 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2026, 581 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2028, 581 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2027, 541 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2026, 541 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2028, 541 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2027, 506 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2026, 506 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2025, 506 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2028, 495 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2027, 495 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2026, 495 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2025, 494 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2027, 494 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2026, 494 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2025, 472 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2027, 472 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2026, 472 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2027, 422 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2025, 422 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2026, 422 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2026, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2027, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2026, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2025, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2027, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2025, 347 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2026, 298 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2028, 298 , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2027, 298 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2026, 93 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2027, 93 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2028, 93 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2027, 61 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2026, 61 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2028, 61 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2026, 50 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2027, 50 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2025, 50 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2028, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2027, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2026, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2027, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2026, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2025, 42 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2027, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2026, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2026, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2027, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2025, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2028, 39 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2026, 37 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2028, 37 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2027, 37 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2027, 26 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2025, 26 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2026, 26 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2026, 26 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2025, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2025, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2027, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2027, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2025, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2026, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2027, 20 , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2026, 20 , -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Mar,2023, -   ," 9,416 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Dec,2023, -   ," 8,081 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2022, -   ," 18,424 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Dec,2022, -   ," 77,495 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2024, -   , 49 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Oct,2025, -   ," 53,138 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jul,2025, -   ," 52,620 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Apr,2023, -   ," 47,135 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2024, -   ," 20,592 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Nov,2024, -   ," 39,411 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2023, -   ," 1,666 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2025, -   , 119 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2023, -   , 49 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,May,2024, -   ," 13,824 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jul,2024, -   ," 53,065 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2024, -   , 66 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Aug,2025, -   ," 55,242 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Feb,2024, -   ," 43,573 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2025, -   , 49 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Aug,2022, -   ," 70,536 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2023, -   , 702 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jan,2022, -   ," 65,887 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2022, -   , 73 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2025, -   , 219 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Sep,2025, -   ," 54,407 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2024, -   , 691 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Apr,2024, -   ," 45,585 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Nov,2023, -   ," 7,637 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2022, -   , 179 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2022, -   ," 20,852 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jun,2025, -   ," 59,283 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2023, -   ," 1,403 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Apr,2022, -   ," 70,445 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2022, -   ," 13,743 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2024, -   ," 14,089 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Nov,2023, -   ," 54,152 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jan,2024, -   ," 40,841 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2025, -   ," 17,678 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2023, -   , 224 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2024, -   , 65 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Sep,2023, -   ," 75,405 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2023, -   ," 1,479 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2023, -   , 97 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2023, -   , 97 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jan,2023, -   ," 7,981 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Nov,2024, -   , 196 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2024, -   , 306 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2023, -   , 73 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2024, -   , 49 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2022, -   ," 16,146 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2024, -   , 49 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2024, -   , -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2024, -   ," 17,088 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Apr,2024, -   ," 12,097 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Sep,2024, -   , 432 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2022, -   , 97 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Oct,2022, -   ," 67,388 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2022, -   , 122 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2023, -   ," 1,853 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jun,2022, -   ," 84,784 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2024, -   , 49 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Dec,2023, -   ," 68,053 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2025, -   , 97 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2024, -   ," 17,546 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jul,2023, -   ," 52,253 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2024, -   , 294 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2023, -   ," 9,940 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jan,2023, -   ," 57,888 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,May,2022, -   , 219 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Mar,2024, -   ," 55,050 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2024, -   , 271 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2023, -   , 928 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2023, -   ," 8,106 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2025, -   ," 17,318 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2023, -   ," 2,410 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jun,2024, -   ," 63,855 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Feb,2024, -   ," 13,887 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2024, -   , 464 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Mar,2022, -   ," 93,071 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Mar,2024, -   ," 19,145 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2022, -   , 24 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2023, -   , -   
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2025, -   , 63 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Apr,2024, -   , -   
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2024, -   , 73 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Feb,2023, -   ," 67,170 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2025, -   , 73 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Sep,2024, -   ," 54,699 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2022, -   , 97 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Dec,2023, -   ," 1,501 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2023, -   , 913 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2022, -   , 365 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Sep,2022, -   ," 84,282 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Sep,2025, -   ," 16,754 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2024, -   ," 1,193 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Aug,2024, -   ," 56,311 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,May,2024, -   ," 42,730 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jun,2023, -   ," 56,389 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2022, -   ," 17,928 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,May,2023, -   ," 10,610 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Apr,2022, -   ," 17,240 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2025, -   , 49 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2025, -   ," 17,904 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2025, -   , 381 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Aug,2023, -   ," 8,230 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Oct,2025, -   , 24 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2022, -   , 97 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Aug,2023, -   ," 50,412 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Feb,2022, -   ," 67,892 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2024, -   , -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Nov,2024, -   ," 14,218 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2023, -   , 49 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,May,2023, -   ," 39,616 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jul,2022, -   , 24 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Aug,2024, -   , 122 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Oct,2023, -   ," 68,125 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2022, -   , 73 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,May,2022, -   ," 13,470 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2023, -   , 146 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2024, -   ," 18,222 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jan,2024, -   ," 12,924 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Jul,2022, -   ," 65,403 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Mar,2022, -   ," 24,862 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Nov,2022, -   ," 65,632 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Feb,2023, -   ," 1,151 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2022, -   ," 22,416 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jan,2022, -   ," 16,287 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Sep,2024, -   , 180 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Apr,2023, -   ," 8,835 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Aug,2023, -   ," 1,995 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Dec,2024, -   ," 19,651 "
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Dec,2024, -   ," 46,348 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jun,2023, -   ," 2,851 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Mar,2023, -   , 146 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Oct,2024, -   ," 44,645 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2022, -   , 170 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Nov,2023, -   , 200 
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Oct,2022, -   ," 16,108 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jan,2024, -   , 49 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2024, -   , 65 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,Mar,2023, -   ," 97,260 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jun,2024, -   , 923 
BU1,Category 6,Category 6B,158720,Item VBR,Channel_X,May,2022, -   ," 46,871 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2024, -   , -   
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Feb,2023, -   ," 6,851 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Dec,2023, -   , 49 
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2023, -   ," 2,804 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Oct,2025, -   ," 13,448 "
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,Jul,2022, -   ," 18,222 "
BU1,Category 6,Category 6B,414271,Item ZSO,Channel_X,Jul,2023, -   ," 6,924 "
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Feb,2023, -   , 97 
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,Jun,2025, -   , 194 
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jul,2026," 18,892 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Sep,2026," 18,354 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jul,2028," 17,949 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jul,2027," 17,873 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Dec,2025," 17,705 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Mar,2025," 17,569 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Apr,2025," 16,916 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Aug,2026," 16,906 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Sep,2027," 16,510 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Dec,2026," 16,471 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Mar,2026," 16,408 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Apr,2026," 15,964 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Aug,2028," 15,805 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Mar,2027," 15,712 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,May,2026," 15,664 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Aug,2027," 15,638 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Sep,2028," 15,560 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Apr,2027," 15,270 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Dec,2027," 15,011 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Feb,2025," 14,246 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Nov,2025," 14,221 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,May,2025," 14,015 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jun,2026," 13,945 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jan,2025," 13,569 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Feb,2026," 13,439 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jun,2027," 12,844 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Nov,2026," 12,815 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jan,2026," 12,702 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jun,2028," 12,569 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Feb,2027," 12,521 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,May,2027," 12,419 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Oct,2026," 12,360 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jan,2027," 11,365 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Nov,2027," 11,254 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Oct,2027," 11,065 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Oct,2028," 7,620 ", -   
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jul,2024, -   ," 19,320 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jul,2025, -   ," 17,071 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Feb,2024, -   ," 11,865 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Oct,2025, -   ," 17,096 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Mar,2023, -   ," 33,194 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jan,2022, -   ," 24,669 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jan,2023, -   ," 24,168 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Jun,2024, -   ," 21,091 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,May,2024, -   ," 12,390 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,May,2022, -   ," 23,102 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Sep,2025, -   ," 19,615 "
BU1,Category 6,Category 6F,558705,Item MXV,Channel_X,Dec,2022, -   ," 34,593 "
